ds,yhat,yhat_lower,yhat_upper,industry,column
2024-12-01 00:00:00,6.64081182376979,6.37984019835545,6.88748689526157,Yellow Taxi,avg_hours_per_day_per_driver
2025-01-01 00:00:00,6.217796019332075,5.958084363842153,6.466737746781933,Yellow Taxi,avg_hours_per_day_per_driver
2025-02-01 00:00:00,6.470865117181365,6.217030289853653,6.746857041952693,Yellow Taxi,avg_hours_per_day_per_driver
2025-03-01 00:00:00,6.615531600966862,6.369669247495581,6.877667592059362,Yellow Taxi,avg_hours_per_day_per_driver
2025-04-01 00:00:00,6.619247464203037,6.363294784686437,6.883660598229379,Yellow Taxi,avg_hours_per_day_per_driver
2025-05-01 00:00:00,6.642586239493883,6.383415948689262,6.908913179266235,Yellow Taxi,avg_hours_per_day_per_driver
2025-06-01 00:00:00,6.656951113201622,6.410536811918798,6.921390033690097,Yellow Taxi,avg_hours_per_day_per_driver
2025-07-01 00:00:00,6.391215185559394,6.134686372804635,6.650130643563196,Yellow Taxi,avg_hours_per_day_per_driver
2025-08-01 00:00:00,6.310761832733283,6.065627923466532,6.558919066580375,Yellow Taxi,avg_hours_per_day_per_driver
2025-09-01 00:00:00,6.345658908194801,6.083932168742598,6.594627986395675,Yellow Taxi,avg_hours_per_day_per_driver
2025-10-01 00:00:00,6.483714517539181,6.214102078047227,6.758497969264271,Yellow Taxi,avg_hours_per_day_per_driver
2025-11-01 00:00:00,6.437340772937278,6.170158775035096,6.683504206564687,Yellow Taxi,avg_hours_per_day_per_driver
2025-12-01 00:00:00,6.24011383374136,5.992147349550694,6.49215522218299,Yellow Taxi,avg_hours_per_day_per_driver
2026-01-01 00:00:00,5.843735261269517,5.575244196133186,6.086088031356437,Yellow Taxi,avg_hours_per_day_per_driver
2026-02-01 00:00:00,6.083320178897877,5.823144136696181,6.34603994793485,Yellow Taxi,avg_hours_per_day_per_driver
2026-03-01 00:00:00,6.215072681535708,5.9536021427162185,6.474761357607667,Yellow Taxi,avg_hours_per_day_per_driver
2026-04-01 00:00:00,6.215830589004629,5.946543126877595,6.466428206766949,Yellow Taxi,avg_hours_per_day_per_driver
2026-05-01 00:00:00,6.235337212466372,5.981758633327618,6.510111380002269,Yellow Taxi,avg_hours_per_day_per_driver
2026-06-01 00:00:00,6.245135945043355,5.995781728511027,6.5137802765925885,Yellow Taxi,avg_hours_per_day_per_driver
2026-07-01 00:00:00,5.994571490189481,5.72793795714613,6.23301365690228,Yellow Taxi,avg_hours_per_day_per_driver
2026-08-01 00:00:00,5.91972185497669,5.671500203008692,6.173022479257214,Yellow Taxi,avg_hours_per_day_per_driver
2026-09-01 00:00:00,5.952389833419054,5.685846870742121,6.19930708647931,Yellow Taxi,avg_hours_per_day_per_driver
2026-10-01 00:00:00,6.078772646360593,5.827294690241442,6.344531224449895,Yellow Taxi,avg_hours_per_day_per_driver
2026-11-01 00:00:00,6.029649369742136,5.78328905496691,6.283308002097614,Yellow Taxi,avg_hours_per_day_per_driver
2026-12-01 00:00:00,5.83995254130814,5.592943994375982,6.123452655259638,Yellow Taxi,avg_hours_per_day_per_driver
2027-01-01 00:00:00,5.470058286179439,5.188268736047023,5.724605662016792,Yellow Taxi,avg_hours_per_day_per_driver
2027-02-01 00:00:00,5.695497818457234,5.459743691820628,5.968543408724562,Yellow Taxi,avg_hours_per_day_per_driver
2027-03-01 00:00:00,5.81448944902676,5.54873177288893,6.078546796111032,Yellow Taxi,avg_hours_per_day_per_driver
2027-04-01 00:00:00,5.812400345686335,5.574358144947683,6.070334467123017,Yellow Taxi,avg_hours_per_day_per_driver
2027-05-01 00:00:00,5.828119209710319,5.576918630419326,6.091927571310712,Yellow Taxi,avg_hours_per_day_per_driver
2027-06-01 00:00:00,5.833560372444583,5.581584367474646,6.102495784670017,Yellow Taxi,avg_hours_per_day_per_driver
2027-07-01 00:00:00,5.598238335961569,5.359093547202403,5.889717851073123,Yellow Taxi,avg_hours_per_day_per_driver
2027-08-01 00:00:00,5.528649841323387,5.267551601581861,5.7942574078660005,Yellow Taxi,avg_hours_per_day_per_driver
2027-09-01 00:00:00,5.558723092757142,5.312730360328613,5.841983603517565,Yellow Taxi,avg_hours_per_day_per_driver
2027-10-01 00:00:00,5.673376292615084,5.407757287711626,5.920719293967575,Yellow Taxi,avg_hours_per_day_per_driver
2027-11-01 00:00:00,5.621956201285674,5.385479584550855,5.897335824373007,Yellow Taxi,avg_hours_per_day_per_driver
2027-12-01 00:00:00,5.440338142108334,5.158551663403625,5.698080171882675,Yellow Taxi,avg_hours_per_day_per_driver
2028-01-01 00:00:00,5.096715215052754,4.846210764046304,5.3573929739407,Yellow Taxi,avg_hours_per_day_per_driver
2028-02-01 00:00:00,5.307379611996463,5.055177242259035,5.556159135723209,Yellow Taxi,avg_hours_per_day_per_driver
2028-03-01 00:00:00,5.4117241438220045,5.144307922059361,5.655965986001132,Yellow Taxi,avg_hours_per_day_per_driver
2028-04-01 00:00:00,5.409131763477377,5.1340828921439625,5.672181018935377,Yellow Taxi,avg_hours_per_day_per_driver
2028-05-01 00:00:00,5.4224137820564735,5.170958124074662,5.667492383661267,Yellow Taxi,avg_hours_per_day_per_driver
2028-06-01 00:00:00,5.429100074957883,5.162024345916556,5.693403473935238,Yellow Taxi,avg_hours_per_day_per_driver
2028-07-01 00:00:00,5.20590557826598,4.949531787265975,5.484308550778203,Yellow Taxi,avg_hours_per_day_per_driver
2028-08-01 00:00:00,5.131888016584585,4.86551985166752,5.372685954160754,Yellow Taxi,avg_hours_per_day_per_driver
2028-09-01 00:00:00,5.152140790456936,4.886482317564779,5.423973222959907,Yellow Taxi,avg_hours_per_day_per_driver
2028-10-01 00:00:00,5.2586669436022975,5.010851892976912,5.507010659923471,Yellow Taxi,avg_hours_per_day_per_driver
2028-11-01 00:00:00,5.217529961595719,4.972019540427055,5.470349089720405,Yellow Taxi,avg_hours_per_day_per_driver
2028-12-01 00:00:00,5.0541490879789865,4.779005471843563,5.333619733493211,Yellow Taxi,avg_hours_per_day_per_driver
2029-01-01 00:00:00,4.7246330052267504,4.489584586191191,4.971207390493952,Yellow Taxi,avg_hours_per_day_per_driver
2029-02-01 00:00:00,4.908970666405111,4.651805991759254,5.188991931865772,Yellow Taxi,avg_hours_per_day_per_driver
2029-03-01 00:00:00,5.011297472822784,4.755922823988681,5.260470399126043,Yellow Taxi,avg_hours_per_day_per_driver
2029-04-01 00:00:00,5.005810568258585,4.755793624324403,5.296239906644553,Yellow Taxi,avg_hours_per_day_per_driver
2029-05-01 00:00:00,5.015315851658882,4.758003355827988,5.282089182682416,Yellow Taxi,avg_hours_per_day_per_driver
2029-06-01 00:00:00,5.017640592920784,4.778933130068139,5.270698208548154,Yellow Taxi,avg_hours_per_day_per_driver
2029-07-01 00:00:00,4.809344732084344,4.55424551276376,5.063293361433819,Yellow Taxi,avg_hours_per_day_per_driver
2029-08-01 00:00:00,4.740557925021779,4.477050706649464,4.996054466049396,Yellow Taxi,avg_hours_per_day_per_driver
2029-09-01 00:00:00,4.75839229252519,4.500318661825393,5.015936962113574,Yellow Taxi,avg_hours_per_day_per_driver
2029-10-01 00:00:00,4.853542532804205,4.595952669422013,5.098581870521587,Yellow Taxi,avg_hours_per_day_per_driver
2029-11-01 00:00:00,4.810147527975344,4.56456880945671,5.075436995799953,Yellow Taxi,avg_hours_per_day_per_driver
2029-12-01 00:00:00,4.654544665624138,4.392879749440243,4.914533027283559,Yellow Taxi,avg_hours_per_day_per_driver
2021-01-01 00:00:00,20341708.27895548,16065966.497897789,24334191.008822184,Yellow Taxi,total_amount
2021-02-01 00:00:00,24121423.241867427,19918226.98453068,28079443.70578909,Yellow Taxi,total_amount
2021-03-01 00:00:00,33260679.36695565,28979853.59234844,37301808.69797581,Yellow Taxi,total_amount
2021-04-01 00:00:00,37288661.01643532,33410524.48001034,41565213.818154536,Yellow Taxi,total_amount
2021-05-01 00:00:00,44495133.23104196,40608098.77125744,48597629.01189937,Yellow Taxi,total_amount
2021-06-01 00:00:00,46862128.86848341,42749569.23512948,51193609.19319424,Yellow Taxi,total_amount
2021-07-01 00:00:00,44641347.07444322,40534347.84409008,48316648.37133275,Yellow Taxi,total_amount
2021-08-01 00:00:00,46943927.04480538,42874692.94869636,51104521.58091637,Yellow Taxi,total_amount
2021-09-01 00:00:00,50994974.42894084,46952314.892575,55007545.1908658,Yellow Taxi,total_amount
2021-10-01 00:00:00,59758048.75245526,55526741.134049065,63417190.53645943,Yellow Taxi,total_amount
2021-11-01 00:00:00,56631401.47777859,52364529.46899716,60702622.16100436,Yellow Taxi,total_amount
2021-12-01 00:00:00,59358958.80011176,55320515.71861598,63489619.03631265,Yellow Taxi,total_amount
2022-01-01 00:00:00,51047706.3798506,47326060.23288609,55197956.42599943,Yellow Taxi,total_amount
2022-02-01 00:00:00,52276278.16365634,48260060.42179957,56297282.51237308,Yellow Taxi,total_amount
2022-03-01 00:00:00,64711833.41462704,60367992.71532696,68384434.34318428,Yellow Taxi,total_amount
2022-04-01 00:00:00,65138834.28407504,61032964.45362424,69114340.47386883,Yellow Taxi,total_amount
2022-05-01 00:00:00,70986069.12147808,66863772.94229458,75121580.70004986,Yellow Taxi,total_amount
2022-06-01 00:00:00,68826925.74491014,64884313.85424741,72900778.90160379,Yellow Taxi,total_amount
2022-07-01 00:00:00,61076995.7551453,57210367.22030761,65048830.99574501,Yellow Taxi,total_amount
2022-08-01 00:00:00,60266336.052659184,56138427.376240514,64457445.73003727,Yellow Taxi,total_amount
2022-09-01 00:00:00,64689532.22192207,60883142.00918179,68816234.63199015,Yellow Taxi,total_amount
2022-10-01 00:00:00,75583441.6319433,71417959.29391328,79590880.84761848,Yellow Taxi,total_amount
2022-11-01 00:00:00,71039442.09858848,66714709.36090951,75431063.78148283,Yellow Taxi,total_amount
2022-12-01 00:00:00,74134669.54051799,69947262.21729238,78342084.30641074,Yellow Taxi,total_amount
2023-01-01 00:00:00,63551999.08068582,59228446.80189367,67683693.6459279,Yellow Taxi,total_amount
2023-02-01 00:00:00,64756168.78277205,60638709.24005128,68960041.91880853,Yellow Taxi,total_amount
2023-03-01 00:00:00,80141800.85186602,76030652.29614165,83998229.83333464,Yellow Taxi,total_amount
2023-04-01 00:00:00,80257642.98028356,76070302.07174718,84528397.35555731,Yellow Taxi,total_amount
2023-05-01 00:00:00,86972753.02623223,82806393.97214808,91416611.32991087,Yellow Taxi,total_amount
2023-06-01 00:00:00,83878103.93796505,79872031.52562422,88025002.53504413,Yellow Taxi,total_amount
2023-07-01 00:00:00,73321093.67068958,69113740.94368836,77580261.36134878,Yellow Taxi,total_amount
2023-08-01 00:00:00,71411831.24808767,67338649.77358416,75312259.02623968,Yellow Taxi,total_amount
2023-09-01 00:00:00,75497877.17947322,71570432.976261,79295537.01079535,Yellow Taxi,total_amount
2023-10-01 00:00:00,87096929.47675784,83196914.57555498,91397887.34715134,Yellow Taxi,total_amount
2023-11-01 00:00:00,80394122.95249975,76481471.894615,84393762.44903682,Yellow Taxi,total_amount
2023-12-01 00:00:00,82748416.2569846,78749193.46412052,86900520.48067927,Yellow Taxi,total_amount
2024-01-01 00:00:00,70041009.29950775,65778792.89997414,74263717.22904593,Yellow Taxi,total_amount
2024-02-01 00:00:00,70341570.40783976,66040866.41989605,74641909.36004215,Yellow Taxi,total_amount
2024-03-01 00:00:00,85667916.13374113,81775899.73895164,89952104.0712302,Yellow Taxi,total_amount
2024-04-01 00:00:00,85022898.27785955,80726754.20079078,88952908.9037895,Yellow Taxi,total_amount
2024-05-01 00:00:00,91357333.21121845,87337291.18636853,95442133.11165896,Yellow Taxi,total_amount
2024-06-01 00:00:00,87294644.50264627,83183341.0532768,91270282.4301349,Yellow Taxi,total_amount
2024-07-01 00:00:00,76317015.26264188,72213415.01763175,80061322.47049189,Yellow Taxi,total_amount
2024-08-01 00:00:00,73822723.76570328,69514835.44611058,77702536.10861288,Yellow Taxi,total_amount
2024-09-01 00:00:00,78078539.38667633,74060155.00543782,82052917.77784406,Yellow Taxi,total_amount
2024-10-01 00:00:00,89628586.96104912,85707264.83600175,93810563.12218812,Yellow Taxi,total_amount
2024-11-01 00:00:00,83653763.81477588,79304819.57506713,87826327.51048933,Yellow Taxi,total_amount
2024-12-01 00:00:00,86141132.76216438,82090808.69398859,90497879.68418364,Yellow Taxi,total_amount
2025-01-01 00:00:00,72684947.75187945,68360382.30923614,76768931.62849338,Yellow Taxi,total_amount
2025-02-01 00:00:00,73203376.85880129,68663753.88761199,78150871.18441942,Yellow Taxi,total_amount
2025-03-01 00:00:00,88906735.50955734,84128689.95119554,93779081.22780158,Yellow Taxi,total_amount
2025-04-01 00:00:00,88110141.91745558,83040500.02361763,92992911.39754692,Yellow Taxi,total_amount
2025-05-01 00:00:00,94580854.44405502,88702178.56733587,100181948.76493569,Yellow Taxi,total_amount
2025-06-01 00:00:00,90296526.36474425,84766623.45466553,95755696.83277307,Yellow Taxi,total_amount
2025-07-01 00:00:00,78916854.25179674,73324610.14368005,84410481.97352986,Yellow Taxi,total_amount
2025-08-01 00:00:00,76499236.15813586,70305063.07704422,82319682.5628678,Yellow Taxi,total_amount
2025-09-01 00:00:00,80890019.27895033,74502187.06706405,87657498.06591953,Yellow Taxi,total_amount
2025-10-01 00:00:00,93010282.1026716,85219830.34750521,100783732.3033917,Yellow Taxi,total_amount
2025-11-01 00:00:00,86475291.87584716,78752641.34411624,94160312.78600287,Yellow Taxi,total_amount
2025-12-01 00:00:00,89018703.55677678,80170195.10907352,97035057.07202764,Yellow Taxi,total_amount
2026-01-01 00:00:00,75172758.18962616,67435293.4352654,83559127.44870114,Yellow Taxi,total_amount
2026-02-01 00:00:00,75624686.8811065,67284907.46975437,84691494.1250127,Yellow Taxi,total_amount
2026-03-01 00:00:00,92154795.88770166,81866930.67608881,103832374.15017653,Yellow Taxi,total_amount
2026-04-01 00:00:00,91197115.43612294,80009156.66223493,102497014.7396152,Yellow Taxi,total_amount
2026-05-01 00:00:00,97794924.97032344,85088090.67975226,110661922.04699628,Yellow Taxi,total_amount
2026-06-01 00:00:00,93288059.16430442,80080579.77988838,107424347.72580417,Yellow Taxi,total_amount
2026-07-01 00:00:00,81516049.14376259,69988375.15663716,94606990.8690674,Yellow Taxi,total_amount
2026-08-01 00:00:00,79187914.38806334,66909102.73425673,92669674.20028643,Yellow Taxi,total_amount
2026-09-01 00:00:00,83710145.77470377,69661124.68343303,98320004.140341,Yellow Taxi,total_amount
2026-10-01 00:00:00,96399338.19995196,79451809.16110395,113955792.99461856,Yellow Taxi,total_amount
2026-11-01 00:00:00,89283185.58842318,73258813.62201527,106235478.45204312,Yellow Taxi,total_amount
2026-12-01 00:00:00,91884196.08787207,74074387.89352459,110479763.43034664,Yellow Taxi,total_amount
2027-01-01 00:00:00,77663498.15758221,62030343.82360108,94355309.2904608,Yellow Taxi,total_amount
2027-02-01 00:00:00,78046900.46188311,61498695.89575938,95903287.63861352,Yellow Taxi,total_amount
2027-03-01 00:00:00,95411529.6319381,73309733.64339864,118020495.13119812,Yellow Taxi,total_amount
2027-04-01 00:00:00,94283317.06570408,71713592.54033747,117197145.28241208,Yellow Taxi,total_amount
2027-05-01 00:00:00,100998914.8670781,77118698.4208266,126705733.31023352,Yellow Taxi,total_amount
2027-06-01 00:00:00,96269215.97393727,72026151.42800926,121008313.44218788,Yellow Taxi,total_amount
2027-07-01 00:00:00,84115499.22074668,61983769.88804131,106991742.7615234,Yellow Taxi,total_amount
2027-08-01 00:00:00,81889404.35060352,59414098.92300945,104835226.18512528,Yellow Taxi,total_amount
2027-09-01 00:00:00,86539068.7498847,61234027.94870001,112031016.57666355,Yellow Taxi,total_amount
2027-10-01 00:00:00,99794604.44692676,70278416.07501882,130336015.2976551,Yellow Taxi,total_amount
2027-11-01 00:00:00,92076974.8469652,64206970.13413948,122302931.74086216,Yellow Taxi,total_amount
2027-12-01 00:00:00,94737617.89543736,64981934.19036888,126098379.95061605,Yellow Taxi,total_amount
2028-01-01 00:00:00,80157965.71586306,52947555.61310499,107763313.34478004,Yellow Taxi,total_amount
2028-02-01 00:00:00,80470896.02584793,52894420.97090032,109231108.174552,Yellow Taxi,total_amount
2028-03-01 00:00:00,97969104.7555202,62916343.37946141,134091244.7866468,Yellow Taxi,total_amount
2028-04-01 00:00:00,97194384.01190276,62558684.92808782,133347516.94892156,Yellow Taxi,total_amount
2028-05-01 00:00:00,104397295.98157813,66048577.73741345,145411007.65440685,Yellow Taxi,total_amount
2028-06-01 00:00:00,99717093.27292135,61321461.5152303,139673424.40844226,Yellow Taxi,total_amount
2028-07-01 00:00:00,87145652.42914988,52296663.04843468,123982673.37716047,Yellow Taxi,total_amount
2028-08-01 00:00:00,84266004.06812944,49842591.34694653,120353777.16000731,Yellow Taxi,total_amount
2028-09-01 00:00:00,89090810.83270213,51139772.31789352,126910585.51926336,Yellow Taxi,total_amount
2028-10-01 00:00:00,102233383.12261324,59077072.86597011,149577600.93144345,Yellow Taxi,total_amount
2028-11-01 00:00:00,95383297.64863622,53004529.85901859,139978422.5623431,Yellow Taxi,total_amount
2028-12-01 00:00:00,98184758.10285512,53247509.30884395,145050208.82654196,Yellow Taxi,total_amount
2029-01-01 00:00:00,82817169.19135447,44656536.05044064,122795153.9916964,Yellow Taxi,total_amount
2029-02-01 00:00:00,83377772.85894683,43364198.096573554,124793913.28379636,Yellow Taxi,total_amount
2029-03-01 00:00:00,101230883.17261828,51272254.04066689,153573087.82895565,Yellow Taxi,total_amount
2029-04-01 00:00:00,100288048.29586776,49897656.88566349,152158740.78886363,Yellow Taxi,total_amount
2029-05-01 00:00:00,107616098.47696523,52849781.48233042,166022656.1121541,Yellow Taxi,total_amount
2029-06-01 00:00:00,102705012.69348888,48938293.17062976,158013281.0595739,Yellow Taxi,total_amount
2029-07-01 00:00:00,89731038.94874401,41456348.15964526,140153515.8434278,Yellow Taxi,total_amount
2029-08-01 00:00:00,86951736.52226096,38922861.9618576,137142499.65110794,Yellow Taxi,total_amount
2029-09-01 00:00:00,91910505.52930188,41064930.38243694,146651694.20754373,Yellow Taxi,total_amount
2029-10-01 00:00:00,105646686.56690452,44152338.14392899,168086236.045452,Yellow Taxi,total_amount
2029-11-01 00:00:00,98190080.0565034,41341889.87897788,158208581.66969746,Yellow Taxi,total_amount
2029-12-01 00:00:00,101044594.47751728,39847197.62968735,163756431.44068784,Yellow Taxi,total_amount
2021-01-01 00:00:00,1258.3821293686558,1088.2142138844456,1432.1879351910866,Yellow Taxi,total_co2_emission
2021-02-01 00:00:00,1476.0687664234308,1307.048327551809,1648.286110824048,Yellow Taxi,total_co2_emission
2021-03-01 00:00:00,2043.8612372491536,1872.0685596787416,2228.1082800979257,Yellow Taxi,total_co2_emission
2021-04-01 00:00:00,2282.2417187662195,2110.4958292924625,2453.2850359476124,Yellow Taxi,total_co2_emission
2021-05-01 00:00:00,2716.252818997876,2548.2359240686988,2887.23905667324,Yellow Taxi,total_co2_emission
2021-06-01 00:00:00,2869.93699820388,2706.0498168704007,3048.4258031164554,Yellow Taxi,total_co2_emission
2021-07-01 00:00:00,2808.358603508419,2643.082504300324,2982.835436208139,Yellow Taxi,total_co2_emission
2021-08-01 00:00:00,3003.523035097984,2819.1523704874808,3181.6981051848497,Yellow Taxi,total_co2_emission
2021-09-01 00:00:00,3228.833484121033,3054.433471026029,3410.1261912739974,Yellow Taxi,total_co2_emission
